code_type,code,lat,lon
IATA,LUR,68.87509918,-166.1100006
IATA,LUV,-5.661620140075684,132.7310028076172
IATA,LUW,-1.03892,122.772003
IATA,LUX,49.6233333,6.2044444
IATA,LUZ,51.240278,22.713611
IATA,LVA,48.03139877319336,-0.7429860234260559
IATA,LVI,-17.821800231933594,25.82270050048828
IATA,LVK,37.6934013367,-121.819999695
IATA,LVM,45.6994018555,-110.447998047
IATA,LVO,-28.61359977722168,122.42400360107422
IATA,LVP,26.810300827026367,53.356300354003906
IATA,LVS,35.6542015076,-105.141998291
IATA,LWB,37.8582992554,-80.3994979858
IATA,LWC,39.01119995,-95.21659851
IATA,LWK,60.192199707,-1.24361002445
IATA,LWM,42.717201232899995,-71.1233978271
IATA,LWN,40.7504005432,43.859298706100006
IATA,LWO,49.8125,23.956100463867188
IATA,LWR,53.228599548339844,5.760560035705566
IATA,LWS,46.3745002746582,-117.01499938964844
IATA,LWT,47.04930114746094,-109.46700286865234
IATA,LWY,4.84917,115.407997
IATA,LXA,29.2978000641,90.91190338130001
IATA,LXG,20.966999,101.400002
IATA,LXN,40.791000366199995,-99.7772979736
IATA,LXR,25.671,32.7066
IATA,LXS,39.917098999,25.236299514799995
IATA,LYA,34.741100311299995,112.388000488
IATA,LYB,19.660161,-80.088826
IATA,LYC,64.54830169677734,18.71619987487793
IATA,LYE,51.5051,-1.99343
IATA,LYG,34.571667,118.873611
IATA,LYH,37.326698303222656,-79.20040130615234
IATA,LYI,35.04610061645508,118.41200256347656
IATA,LYM,51.08,1.013
IATA,LYN,45.72719955444336,4.944270133972168
IATA,LYP,31.364999771118164,72.99479675292969
IATA,LYR,78.246101379395,15.465600013733
IATA,LYS,45.725556,5.081111
IATA,LYU,47.82450104,-91.83070374
IATA,LYX,50.95610046386719,0.9391670227050781
IATA,LZC,18.0016994476,-102.221000671
IATA,LZH,24.2075,109.390999
IATA,LZN,26.1598,119.958
IATA,LZO,28.85219955444336,105.39299774169922
IATA,LZR,-14.673273,145.454571
IATA,LZU,33.97809982,-83.96240234
IATA,LZY,29.303300857543945,94.33529663085938
IATA,MAA,12.990005493164062,80.16929626464844
IATA,MAB,-5.36858987808,-49.138000488299994
IATA,MAD,40.471926,-3.56264
IATA,MAE,36.9886016846,-120.111999512
IATA,MAF,31.9424991607666,-102.2020034790039
IATA,MAG,-5.20707988739,145.789001465
IATA,MAH,39.86259841918945,4.218649864196777
IATA,MAI,-14.482999801635742,35.266998291015625
IATA,MAJ,7.064760208129883,171.27200317382812
IATA,MAK,9.55897045135498,31.65220069885254
IATA,MAM,25.7698993683,-97.5252990723
IATA,MAN,53.35369873046875,-2.2749500274658203
IATA,MAO,-3.0386099815368652,-60.04970169067383
IATA,MAQ,16.699899673461914,98.54509735107422
IATA,MAR,10.5582084656,-71.7278594971
IATA,MAS,-2.06189,147.423996
IATA,MAT,-5.799610137939453,13.440400123596191
IATA,MAU,-16.42650032043457,-152.24400329589844
IATA,MAX,15.593600273132324,-13.322799682617188
IATA,MAY,24.287700653076172,-77.68460083007812
IATA,MAZ,18.255699157714844,-67.14849853515625
IATA,MBA,-4.034830093383789,39.594200134277344
IATA,MBD,-25.798400878900004,25.548000335699996
IATA,MBE,44.303901672399995,143.404006958
IATA,MBG,45.54650116,-100.4079971
IATA,MBH,-25.5133,152.714996
IATA,MBI,-8.919942,33.273981
IATA,MBJ,18.503700256347656,-77.91339874267578
IATA,MBL,44.2723999,-86.24690247
IATA,MBO,13.208100318908691,120.6050033569336
IATA,MBS,43.532901763916016,-84.07959747314453
IATA,MBT,12.369682,123.630095
IATA,MBU,-9.7475004196167,159.83900451660156
IATA,MBW,-37.975799560546875,145.1020050048828
IATA,MBX,46.47990036010742,15.686100006103516
IATA,MBZ,-3.37217,-57.7248
IATA,MCB,31.17849922,-90.47190094
IATA,MCC,38.66759872,-121.401001
IATA,MCE,37.28469849,-120.5139999
IATA,MCF,27.84930038,-82.52120209
IATA,MCG,62.95289993,-155.6060028
IATA,MCH,-3.2689,-79.961601
IATA,MCI,39.2976,-94.713898
IATA,MCJ,11.2325,-72.4901
IATA,MCK,40.20629883,-100.5920029
IATA,MCL,63.7326011658,-148.910995483
IATA,MCN,32.69279861450195,-83.64920043945312
IATA,MCO,28.429399490356445,-81.30899810791016
IATA,MCP,0.0506640002131,-51.0722007751
IATA,MCS,-30.2719,-57.6402
IATA,MCT,23.593299865722656,58.284400939941406
IATA,MCU,46.222599029541016,2.363960027694702
IATA,MCV,-16.4424991608,136.083999634
IATA,MCW,43.157798767100005,-93.3312988281
IATA,MCX,42.81679916381836,47.65230178833008
IATA,MCY,-26.6033,153.091003
IATA,MCZ,-9.510809898376465,-35.79169845581055
IATA,MDC,1.5492600202560425,124.9260025024414
IATA,MDE,6.16454,-75.4231
IATA,MDG,44.5241012573,129.569000244
IATA,MDH,37.778099060058594,-89.25199890136719
IATA,MDI,7.70388,8.61394
IATA,MDK,0.0226000007242,18.2887001038
IATA,MDL,21.702199935913086,95.97789764404297
IATA,MDQ,-37.9342,-57.5733
IATA,MDS,21.82602,-71.8025
IATA,MDT,40.1935005188,-76.7633972168
IATA,MDU,-6.14774,143.656998
IATA,MDW,41.785999,-87.752403
IATA,MDY,28.20170021057129,-177.38099670410156
IATA,MDZ,-32.8316993713,-68.7929000854
IATA,MEA,-22.343000412,-41.7659988403
IATA,MEB,-37.7281,144.901993
IATA,MEC,-0.9460780024528503,-80.67880249023438
IATA,MED,24.5534,39.705101
IATA,MEE,-21.481700897216797,168.03799438476562
IATA,MEG,-9.525090217590332,16.312400817871094
IATA,MEH,71.02970123291,27.826700210571
IATA,MEI,32.33259963989258,-88.75189971923828
IATA,MEK,33.87910079956055,-5.515120029449463
IATA,MEL,-37.673302,144.843002
IATA,MEM,35.04240036010742,-89.97669982910156
IATA,MEN,44.502102,3.53282
IATA,MEO,35.91899872,-75.69550323
IATA,MEQ,4.25,96.21700286865234
IATA,MER,37.38050079,-120.5680008
IATA,MES,3.559167,98.671111
IATA,MEU,-0.889839,-52.6022
IATA,MEX,19.4363,-99.072098
IATA,MEY,27.5774,84.22875
IATA,MFA,-7.917478,39.668502
IATA,MFD,40.82139968869999,-82.5166015625
IATA,MFE,26.17580032,-98.23860168
IATA,MFG,34.3390007019043,73.50859832763672
IATA,MFI,44.6369018555,-90.18930053710001
IATA,MFJ,-18.566699981699998,179.951004028
IATA,MFK,26.224199,120.002998
IATA,MFM,22.149599,113.592003
IATA,MFN,-44.673301696777344,167.92300415039062
IATA,MFQ,13.5024995803833,7.1267499923706055
IATA,MFR,42.37419891357422,-122.87300109863281
IATA,MFU,-13.258899688720703,31.936599731445312
IATA,MFX,45.407003,6.577942
IATA,MGA,12.141500473022461,-86.16819763183594
IATA,MGB,-37.745601654052734,140.78500366210938
IATA,MGC,41.703300476100004,-86.8211975098
IATA,MGE,33.91540146,-84.51629639
IATA,MGF,-23.479444503799996,-52.01222229
IATA,MGH,-30.8574008942,30.343000412
IATA,MGJ,41.50999832,-74.26460266
IATA,MGL,51.230278,6.504444
IATA,MGM,32.30059814,-86.39399719
IATA,MGN,9.28474,-74.8461
IATA,MGQ,2.0144400596618652,45.3046989440918
IATA,MGS,-21.895986557006836,-157.9066619873047
IATA,MGT,-12.0944004059,134.893997192
IATA,MGW,39.64289856,-79.91629791
IATA,MGY,39.5890007019,-84.224899292
IATA,MGZ,12.439800262451172,98.62149810791016
IATA,MHA,5.277490139007568,-59.151100158691406
IATA,MHC,-42.340388,-73.715693
IATA,MHD,36.235198974609375,59.64099884033203
IATA,MHE,43.774799346900004,-98.03859710690001
IATA,MHG,49.473057,8.514167
IATA,MHH,26.5114,-77.083503
IATA,MHK,39.14099884033203,-96.6707992553711
IATA,MHP,53.864498138427734,27.53969955444336
IATA,MHQ,60.122200012207,19.898199081421
IATA,MHR,38.55390167,-121.2979965
IATA,MHT,42.932598,-71.435699
IATA,MHU,-37.0475006104,147.333999634
IATA,MHV,35.05939865,-118.1520004
IATA,MHX,-10.376700401306152,-161.0019989013672
IATA,MHZ,52.361900329589844,0.48640599846839905
IATA,MIA,25.79319953918457,-80.29060363769531
IATA,MIB,48.4156,-101.358002
IATA,MID,20.937000274699997,-89.657699585
IATA,MIE,40.2422981262207,-85.3958969116211
IATA,MIG,31.4281005859375,104.74099731445312
IATA,MII,-22.1968994141,-49.926399231
IATA,MIJ,6.08333,171.733002
IATA,MIK,61.6866,27.201799
IATA,MIM,-36.9085998535,149.901000977
IATA,MIP,30.776100158691406,34.66669845581055
IATA,MIR,35.75809860229492,10.75469970703125
IATA,MIS,-10.689200401299999,152.837997437
IATA,MIU,11.855299949645996,13.080900192260742
IATA,MIV,39.367802,-75.072197
IATA,MJA,-21.426105,44.316509
IATA,MJC,7.272069931030273,-7.58735990524292
IATA,MJD,27.3351993560791,68.14309692382812
IATA,MJF,65.783996582031,13.214900016785
IATA,MJI,32.894100189208984,13.276000022888184
IATA,MJK,-25.8938999176,113.577003479
IATA,MJL,-1.845139980316162,11.056699752807617
IATA,MJM,-6.121240139010001,23.569000244099996
IATA,MJN,-15.6668417421,46.351232528699995
IATA,MJT,39.0567016602,26.5983009338
IATA,MJV,37.775001525878906,-0.8123890161514282
IATA,MJZ,62.534698486328125,114.03900146484375
IATA,MKC,39.123199462890625,-94.5927963256836
IATA,MKE,42.947200775146484,-87.89659881591797
IATA,MKG,43.16949844,-86.23819733
IATA,MKK,21.15290069580078,-157.0959930419922
IATA,MKL,35.599899,-88.915604
IATA,MKM,2.90639,112.080002
IATA,MKP,-16.583900451660156,-143.6580047607422
IATA,MKQ,-8.52029037475586,140.41799926757812
IATA,MKR,-26.6117000579834,118.5479965209961
IATA,MKS,10.7254,38.7415
IATA,MKU,0.5792109966278076,12.890899658203125
IATA,MKW,-0.8918330073356628,134.0489959716797
IATA,MKY,-21.171699523900003,149.179992676
IATA,MKZ,2.2633600235,102.251998901
IATA,MLA,35.857498,14.4775
IATA,MLB,28.102800369262695,-80.64530181884766
IATA,MLC,34.882401,-95.783501
IATA,MLE,4.191830158233643,73.52909851074219
IATA,MLG,-7.926559925079999,112.714996338
IATA,MLI,41.44850158691406,-90.50749969482422
IATA,MLL,61.8642997742,-162.026000977
IATA,MLM,19.849899292,-101.025001526
IATA,MLN,35.279800415,-2.9562599659
IATA,MLO,36.696899,24.4769
IATA,MLS,46.428001403808594,-105.88600158691406
IATA,MLU,32.51089859008789,-92.0376968383789
IATA,MLW,6.289060115814209,-10.758700370788574
IATA,MLX,38.435298919699996,38.0909996033
IATA,MLY,64.99759674069999,-150.643997192
IATA,MLZ,-32.33789825439453,-54.21670150756836
IATA,MMB,43.8805999756,144.164001465
IATA,MMD,25.8465003967,131.263000488
IATA,MME,54.50920104980469,-1.4294099807739258
IATA,MMG,-28.116100311279297,117.84200286865234
IATA,MMH,37.62409973,-118.8379974
IATA,MMI,35.39730072,-84.56259918
IATA,MMJ,36.16680145263672,137.92300415039062
IATA,MMK,68.78170013427734,32.75080108642578
IATA,MMO,15.155900001525879,-23.213699340820312
IATA,MMT,33.92079926,-80.80130005
IATA,MMU,40.799400329589844,-74.41490173339844
IATA,MMX,55.536305364,13.376197814900001
IATA,MMY,24.782800674399997,125.294998169
IATA,MMZ,35.93080139160156,64.76090240478516
IATA,MNA,4.00694,126.672997
IATA,MNB,-5.9308600425720215,12.351799964904785
IATA,MNC,-14.488200187683105,40.71220016479492
IATA,MNF,-17.6730995178,177.098007202
IATA,MNG,-12.0560998917,134.23399353
IATA,MNH,23.640556,57.4875
IATA,MNI,16.791400909423828,-62.19329833984375
IATA,MNJ,-21.201799392700195,48.358299255371094
IATA,MNK,1.0036100149154663,173.031005859375
IATA,MNL,14.5086,121.019997
IATA,MNM,45.126701,-87.638397
IATA,MNR,-15.254500389099121,23.16230010986328
IATA,MNS,-11.13700008392334,28.872600555419922
IATA,MNU,16.444700241088867,97.66069793701172
IATA,MNX,-5.8113799095154,-61.278301239014
IATA,MNY,-7.416940212249756,155.56500244140625
IATA,MNZ,38.72140121,-77.51540375
IATA,MOA,20.653900146484375,-74.92220306396484
IATA,MOB,30.691200256348,-88.242797851562
IATA,MOC,-16.706899642899998,-43.818901062
IATA,MOD,37.62580109,-120.9540024
IATA,MOE,23.092500686645508,96.64530181884766
IATA,MOF,-8.64064979553,122.236999512
IATA,MOG,20.516799926757812,99.25679779052734
IATA,MOI,-19.842500686645508,-157.7030029296875
IATA,MOJ,5.6076,-54.4003
IATA,MOL,62.744701385498,7.2624998092651
IATA,MON,-43.76499938964844,170.13299560546875
IATA,MOO,-28.09939956665039,140.19700622558594
IATA,MOQ,-20.284700393676758,44.31760025024414
IATA,MOT,48.2593994140625,-101.27999877929688
IATA,MOU,62.095401763916016,-163.6820068359375
IATA,MOV,-22.057800293,148.07699585
IATA,MOZ,-17.49,-149.761993
IATA,MPA,-17.634399,24.176701
IATA,MPH,11.9245,121.954002
IATA,MPK,34.7588996887,126.379997253
IATA,MPL,43.57619857788086,3.96301007270813
IATA,MPM,-25.920799,32.572601
IATA,MPN,-51.82279968261719,-58.447200775146484
IATA,MPO,41.137503,-75.378897
IATA,MPV,44.20349884,-72.56230164
IATA,MPW,47.07609939575195,37.44960021972656
IATA,MPY,3.6575,-54.037201
IATA,MQC,47.095500946,-56.3802986145
IATA,MQF,53.39310073852539,58.755699157714844
IATA,MQH,-13.5491,-48.195301
IATA,MQJ,66.450861,143.261551
IATA,MQL,-34.229198455799995,142.085998535
IATA,MQM,37.223300933800004,40.6316986084
IATA,MQN,66.363899230957,14.301400184631
IATA,MQP,-25.3831996918,31.1056003571
IATA,MQQ,8.624409675598145,16.071399688720703
IATA,MQS,12.887900352478027,-61.180198669433594
IATA,MQT,46.353599548300004,-87.395401001
IATA,MQU,5.21256,-74.8836
IATA,MQX,13.467399597167969,39.53350067138672
IATA,MQY,36.0089988708,-86.5201034546
IATA,MRB,39.40190125,-77.98459625
IATA,MRD,8.582078,-71.161041
IATA,MRE,-1.406111,35.008057
IATA,MRF,30.371099,-104.017997
IATA,MRG,-17.06920051574707,145.41900634765625
IATA,MRI,61.2135009765625,-149.843994140625
IATA,MRK,25.995001,-81.672501
IATA,MRN,35.820202,-81.611397
IATA,MRO,-40.97330093383789,175.63400268554688
IATA,MRQ,13.361000061035156,121.82599639892578
IATA,MRR,-4.37823009491,-79.94100189210002
IATA,MRS,43.439271922,5.22142410278
IATA,MRU,-20.430201,57.683601
IATA,MRV,44.225101470947266,43.08190155029297
IATA,MRW,54.699299,11.4401
IATA,MRX,30.55620002746582,49.15190124511719
IATA,MRY,36.58700180053711,-121.84300231933594
IATA,MRZ,-29.498899459799997,149.845001221
IATA,MSA,53.44139862060547,-91.76280212402344
IATA,MSC,33.4608001709,-111.727996826
IATA,MSE,51.342201,1.34611
IATA,MSH,20.675399780273438,58.890499114990234
IATA,MSJ,40.703201293899994,141.367996216
IATA,MSL,34.74530029,-87.61019897
IATA,MSN,43.13990020751953,-89.3375015258789
IATA,MSO,46.91630173,-114.0910034
IATA,MSP,44.882,-93.221802
IATA,MSQ,53.882499694824,28.030700683594
IATA,MSR,38.747798919677734,41.66120147705078
IATA,MSS,44.93579864501953,-74.84559631347656
IATA,MST,50.911701,5.77014
IATA,MSU,-29.462299346923828,27.552499771118164
IATA,MSW,15.670000076293945,39.37009811401367
IATA,MSY,29.99340057373047,-90.25800323486328
IATA,MSZ,-15.261199951171875,12.14680004119873
IATA,MTC,42.613463,-82.836919
IATA,MTF,6.9571,35.5547
IATA,MTG,-14.9942,-59.9458
IATA,MTH,24.726101,-81.051399
IATA,MTJ,38.509799957300004,-107.893997192
IATA,MTK,3.3744399547576904,172.99200439453125
IATA,MTL,-32.701265,151.492912
IATA,MTM,55.131001,-131.578003
IATA,MTN,39.325699,-76.413803
IATA,MTP,41.0765,-71.920797
IATA,MTR,8.82374,-75.8258
IATA,MTS,-26.52899932861328,31.3075008392334
IATA,MTT,18.1033992767,-94.58070373540001
IATA,MTV,-13.6660003662,167.712005615
IATA,MTY,25.7784996033,-100.107002258
IATA,MTZ,31.32819938659668,35.38859939575195
IATA,MUA,-8.327969551086426,157.26300048828125
IATA,MUB,-19.97260093688965,23.431100845336914
IATA,MUC,48.353802,11.7861
IATA,MUD,-11.672900199890137,39.5630989074707
IATA,MUE,20.001300811767578,-155.66799926757812
IATA,MUH,31.3253993988,27.221700668300002
IATA,MUI,40.434799,-76.569397
IATA,MUK,-20.13610076904297,-157.34500122070312
IATA,MUN,9.75452995300293,-63.14739990234375
IATA,MUO,43.043598,-115.872002
IATA,MUR,4.178979873657227,114.3290023803711
IATA,MUS,24.2896995544,153.979003906
IATA,MUW,35.207698822021484,0.14714199304580688
IATA,MUX,30.20319938659668,71.41909790039062
IATA,MUZ,-1.503,33.8021
IATA,MVA,65.65579986572266,-16.918100357055664
IATA,MVB,-1.6561599969863892,13.437999725341797
IATA,MVD,-34.838402,-56.0308
IATA,MVF,-5.2019200324999995,-37.3642997742
IATA,MVL,44.53459930419999,-72.6139984131
IATA,MVP,1.25366,-70.2339
IATA,MVQ,53.954898834228516,30.09510040283203
IATA,MVR,10.451399803161621,14.257399559020996
IATA,MVS,-18.048900604248047,-39.864200592041016
IATA,MVT,-14.8681001663208,-148.7169952392578
IATA,MVV,45.82080078125,6.652219772338867
IATA,MVW,48.4709014893,-122.42099762
IATA,MVY,41.3931007385,-70.6143035889
IATA,MVZ,-20.055299758911133,30.859100341796875
IATA,MWA,37.75500107,-89.01110077
IATA,MWC,43.110401,-88.034401
IATA,MWD,32.5630989074707,71.5707015991211
IATA,MWE,18.4433333333,31.8433333333
IATA,MWF,-15.0,168.082992554
IATA,MWH,47.20769882,-119.3199997
IATA,MWK,3.3481199741363525,106.25800323486328
IATA,MWL,32.7816009521,-98.0602035522
IATA,MWQ,20.1656,94.941399
IATA,MWX,34.991406,126.382814
IATA,MWZ,-2.4444899559020996,32.932701110839844
IATA,MXB,-2.55803,120.323997
IATA,MXF,32.3829,-86.365799
IATA,MXH,-6.36332988739,143.238006592
IATA,MXI,6.949091,126.27368
IATA,MXJ,9.652170181274414,6.462259769439697
IATA,MXL,32.6306,-115.241997
IATA,MXM,-21.7539005279541,43.3754997253418
IATA,MXN,48.6031990051,-3.81577992439
IATA,MXP,45.6306,8.72811
IATA,MXS,-13.742300033569336,-172.25799560546875
IATA,MXT,-18.049999,44.033001
IATA,MXV,49.663299560546875,100.0989990234375
IATA,MXX,60.957901,14.5114
IATA,MXZ,24.350000381469727,116.13300323486328
IATA,MYA,-35.8978004456,150.143997192
IATA,MYB,-3.4584197998046875,10.674076080322266
IATA,MYC,10.249978065490723,-67.64942169189453
IATA,MYD,-3.2293100357055664,40.10169982910156
IATA,MYE,34.073600769,139.559997559
IATA,MYG,22.379499,-73.013494
IATA,MYI,-9.91666984558,144.054992676
IATA,MYJ,33.82720184326172,132.6999969482422
IATA,MYL,44.88970184,-116.1009979
IATA,MYP,37.6194,61.896702
IATA,MYQ,12.23,76.655833
IATA,MYR,33.6796989441,-78.9282989502
IATA,MYT,25.38360023498535,97.35189819335938
IATA,MYU,60.37139892578125,-166.27099609375
IATA,MYV,39.09780121,-121.5699997
IATA,MYW,-10.339099884033203,40.181800842285156
IATA,MYY,4.322010040283203,113.98699951171875
IATA,MYZ,-14.083600044299999,34.9197006226
IATA,MZB,-11.361800193786621,40.35490036010742
IATA,MZG,23.568700790405273,119.62799835205078
IATA,MZH,40.829399,35.521999
IATA,MZI,14.5128002167,-4.0795598030099995
IATA,MZJ,32.5106010437,-111.32800293
IATA,MZK,2.058609962463379,173.27099609375
IATA,MZL,5.0296,-75.4647
IATA,MZM,49.07170104980469,6.131669998168945
IATA,MZO,20.28809928894043,-77.08920288085938
IATA,MZP,-41.12329864501953,172.98899841308594
IATA,MZQ,-27.626100540161133,32.0443000793457
IATA,MZR,36.70690155029297,67.20970153808594
IATA,MZT,23.1613998413,-106.26599884
IATA,MZU,26.11910057067871,85.3136978149414
IATA,MZV,4.048329830169678,114.80500030517578
IATA,MZW,33.535900116,-0.242353007197
IATA,NAA,-30.3192005157,149.82699585
IATA,NAC,-36.98529815673828,140.72500610351562
IATA,NAG,21.092199325561523,79.04720306396484
IATA,NAH,3.6832098960876465,125.52799987792969
IATA,NAI,3.959439992904663,-59.12419891357422
IATA,NAJ,39.18880081176758,45.45840072631836
IATA,NAK,14.94950008392334,102.31300354003906
IATA,NAL,43.512901306152344,43.636600494384766
IATA,NAM,-3.235569953918457,127.0999984741211
IATA,NAN,-17.755399703979492,177.4429931640625
IATA,NAO,30.79545,106.1626
IATA,NAP,40.886002,14.2908
IATA,NAQ,77.4886016846,-69.3887023926
IATA,NAS,25.0389995575,-77.46620178219999
IATA,NAT,-5.768056,-35.376111
IATA,NAU,-14.176799774169922,-141.26699829101562
IATA,NAV,38.7719,34.5345
IATA,NAW,6.5199198722839355,101.74299621582031
IATA,NAY,39.782798767089844,116.38800048828125
IATA,NBC,55.564701080322266,52.092498779296875
IATA,NBE,36.075833,10.438611
IATA,NBG,29.82530022,-90.03500366
IATA,NBN,-1.410277,5.621944
IATA,NBO,-1.31923997402,36.9277992249
IATA,NBS,42.066944,127.602222
IATA,NBW,19.906499862671,-75.207099914551
IATA,NBX,-3.36818,135.496002
IATA,NCA,21.9175,-71.939598
IATA,NCE,43.6584014893,7.215869903560001
IATA,NCG,30.3974,-107.875
IATA,NCJ,-30.9575,-61.5283
IATA,NCL,55.037498474121094,-1.6916699409484863
IATA,NCN,60.0773010254,-147.992004395
IATA,NCO,41.597099304199,-71.412101745605
IATA,NCR,11.133399963378906,-84.7699966430664
IATA,NCS,-27.7705993652,29.976900100699996
IATA,NCU,42.488399505615234,59.62329864501953
IATA,NCY,45.9308333,6.1063889
IATA,NDB,20.9330997467041,-17.030000686645508
IATA,NDC,19.1833000183,77.31670379639999
IATA,NDD,-11.167900085449219,13.84749984741211
IATA,NDG,47.239601135253906,123.91799926757812
IATA,NDJ,12.1337,15.034
IATA,NDN,-9.14355555556,147.68425
IATA,NDR,34.988800048799995,-3.0282099247
IATA,NDU,-17.956499099731,19.719400405884
IATA,NDY,59.250301361083984,-2.576669931411743
IATA,NEC,-38.4831,-58.8172
IATA,NEG,18.34280014038086,-78.33209991455078
IATA,NEL,40.03329849,-74.353302
IATA,NER,56.913898468018,124.91400146484
IATA,NEU,20.418399810791016,104.06700134277344
IATA,NEV,17.205699920654297,-62.589900970458984
IATA,NEW,30.042400360107,-90.028297424316
IATA,NFG,61.108299255371094,72.6500015258789
IATA,NFL,39.41659927,-118.7009964
IATA,NFO,-15.5707998276,-175.632995605
IATA,NGA,-34.25559997558594,148.2480010986328
IATA,NGB,29.82670021057129,121.46199798583984
IATA,NGD,18.72719955444336,-64.32969665527344
IATA,NGE,7.3570098876953125,13.559200286865234
IATA,NGF,21.4505004883,-157.768005371
IATA,NGI,-18.115600585899998,179.339996338
IATA,NGK,51.780102,143.139008
IATA,NGO,34.8583984375,136.80499267578125
IATA,NGQ,32.1,80.0530555556
IATA,NGS,32.916900634799994,129.914001465
IATA,NGU,36.937599,-76.289299
IATA,NGX,28.641399,84.089203
IATA,NGZ,37.78889846801758,-122.31999969482422
IATA,NHA,12.2275,109.192001
IATA,NHD,25.0268001556,55.3661994934
IATA,NHK,38.285999,-76.411797
IATA,NHT,51.553001403799996,-0.418166995049
IATA,NHV,-8.795599937438965,-140.22900390625
IATA,NHZ,43.89220047,-69.93859863
IATA,NIB,63.0186,-154.358002
IATA,NIG,-1.31444001198,176.410003662
IATA,NIM,13.4815,2.18361
IATA,NIO,-2.7174999713897705,17.68470001220703
IATA,NIP,30.2358,-81.680603
IATA,NIS,-2.66222222222,151.997777778
IATA,NIT,46.313477,-0.394529
IATA,NIU,-16.1191,-146.3683
IATA,NJA,35.4546012878418,139.4499969482422
IATA,NJC,60.94929885864258,76.48359680175781
IATA,NJF,31.989853,44.404317
IATA,NJK,32.829201,-115.671996
IATA,NKB,-18.4946994781,124.851997375
IATA,NKC,18.31,-15.9697222
IATA,NKG,31.742000579833984,118.86199951171875
IATA,NKM,35.255001068115234,136.9239959716797
IATA,NKT,37.3647,42.0582
IATA,NKW,-7.31327,72.411102
IATA,NKX,32.86840057,-117.1429977
IATA,NLA,-12.998100280762,28.66489982605
IATA,NLC,36.33300018,-119.9520035
IATA,NLD,27.4438991547,-99.5705032349
IATA,NLF,-9.583330154418945,143.76699829101562
IATA,NLG,56.007499694824,-161.16000366211
IATA,NLH,27.5403,100.7593
IATA,NLI,53.154999,140.649994
IATA,NLK,-29.04159927368164,167.93899536132812
IATA,NLO,-4.32666015625,15.327500343323
IATA,NLP,-25.5,30.9137992859
IATA,NLT,43.4318,83.3786
IATA,NLV,47.057899475097656,31.9197998046875
IATA,NMA,40.9846000671,71.5567016602
IATA,NMB,20.43440055847168,72.84320068359375
IATA,NMC,24.59429931640625,-76.82019805908203
IATA,NME,60.471000671387,-164.70100402832
IATA,NMS,20.890499114990234,97.73590087890625
IATA,NMT,23.083,97.383003
IATA,NNA,34.29890060424805,-6.595880031585693
IATA,NNB,-10.847994,162.454108
IATA,NNG,22.608299255371094,108.1719970703125
IATA,NNL,59.980201721191,-154.8390045166
IATA,NNM,67.63999938964844,53.12189865112305
IATA,NNR,53.23030090332031,-9.467780113220215
IATA,NNT,18.807899475097656,100.78299713134766
IATA,NNX,4.13333333333,117.666666667
IATA,NNY,32.980801,112.614998
IATA,NOA,-34.94889831542969,150.53700256347656
IATA,NOB,9.976490020750001,-85.65299987790002
IATA,NOC,53.910301208496094,-8.818490028381348
IATA,NOD,53.633056640599996,7.19027805328
IATA,NOG,31.22610092163086,-110.97599792480469
IATA,NOJ,63.18330001831055,75.2699966430664
IATA,NON,-0.6397219896316528,174.42799377441406
IATA,NOP,42.015800476074,35.066398620605
IATA,NOR,65.13189697265625,-13.746399879455566
IATA,NOS,-13.3121004105,48.3148002625
IATA,NOT,38.143600463867,-122.55599975586
IATA,NOU,-22.01460075378418,166.21299743652344
IATA,NOV,-12.808899879455566,15.760499954223633
IATA,NOZ,53.811401,86.877197
IATA,NPA,30.35269928,-87.31860352
IATA,NPE,-39.465801,176.869995
IATA,NPL,-39.00859832763672,174.1790008544922
IATA,NPO,-0.34886899590492,111.74800109863
IATA,NPR,-7.125833,-55.400833
IATA,NQA,35.356701,-89.8703
IATA,NQI,27.5072002411,-97.8097000122
IATA,NQN,-38.949001,-68.155701
IATA,NQT,52.91999816894531,-1.0791699886322021
IATA,NQU,5.6964,-77.2806
IATA,NQX,24.57579994,-81.68890381
IATA,NQY,50.44060134887695,-4.995409965515137
IATA,NRA,-34.7022018433,146.511993408
IATA,NRB,30.39109993,-81.42469788
IATA,NRD,53.70694351196289,7.230000019073486
IATA,NRE,-3.8548,126.7012
IATA,NRK,58.586299896240234,16.250600814819336
IATA,NRL,59.3675003052,-2.43443989754
IATA,NRN,51.6024017334,6.14216995239
IATA,NRR,18.245300293,-65.6434020996
IATA,NRT,35.7647018433,140.386001587
IATA,NSE,30.7241993,-87.02189636
IATA,NSH,36.663299560546875,51.464698791503906
IATA,NSI,3.722559928894043,11.553299903869629
IATA,NSK,69.31109619140625,87.33219909667969
IATA,NSN,-41.298301696777344,173.2209930419922
IATA,NSO,-32.037200927734375,150.83200073242188
IATA,NST,8.539620399475098,99.9447021484375
IATA,NSY,37.401699,14.9224
IATA,NTB,59.565701,9.21222
IATA,NTD,34.120300293,-119.121002197
IATA,NTE,47.153198242200006,-1.61073005199
IATA,NTI,-2.1033,133.5164
IATA,NTL,-32.79499816894531,151.83399963378906
IATA,NTN,-17.68409,141.069664
IATA,NTQ,37.2930984497,136.962005615
IATA,NTR,25.865601,-100.237
IATA,NTT,-15.977297,-173.791089
IATA,NTU,36.820702,-76.033501
